,tweet_id,text,rating_numerator,rating_denominator,retweet_count,favorite_count,name,dogs_stage,dog_breed,prediction,timestamp,jpg_url
407,717537687239008257,People please. This is a Deadly Mediterranean Plop T-Rex. We only rate dogs. Only send in dogs. Thanks you... 11/10 https://t.co/2ATDsgHD4n,11.0,10.0,1657,5304,a,None,golden_retriever,0.779356,2016-04-06,https://pbs.twimg.com/media/CfU0t75W4AAUo9V.jpg
386,717841801130979328,This is Barclay. His father was a banana. 11/10 appeeling af https://t.co/ucOEfr2rjV,11.0,10.0,542,2266,Barclay,None,Brittany_spaniel,0.922876,2016-04-06,https://pbs.twimg.com/media/CfZJTphWAAAl5Ys.jpg
365,718540630683709445,Get you a pup that can do both. 10/10 https://t.co/zSbyvm62xZ,10.0,10.0,920,2241,None,None,Maltese_dog,0.632289,2016-04-08,https://pbs.twimg.com/media/CfjE5FRXEAErFWR.jpg
362,718234618122661888,This is Suki. She was born with a blurry tail (unfortunate). Next level tongue tho. 11/10 nifty hardwood https://t.co/05S8oYztgb,11.0,10.0,912,3560,Suki,None,malamute,0.370152,2016-04-08,https://pbs.twimg.com/media/CfeukpmW4AEGjOE.jpg
364,718460005985447936,Meet Bowie. He's listening for underground squirrels. Smart af. Left eye is considerably magical. 9/10 would so pet https://t.co/JyNmyjy3fe,9.0,10.0,474,2501,Bowie,None,Boston_bull,0.252781,2016-04-08,https://pbs.twimg.com/media/Cfh7j6CWQAAndTd.jpg
363,718246886998687744,This is Alexanderson. He's got a weird ass birth mark. Dreadful at fetch. Won't eat kibble. 3/10 wtf @Target https://t.co/FmxOpf2Sgl,3.0,10.0,446,1759,Alexanderson,None,Chihuahua,0.354488,2016-04-08,https://pbs.twimg.com/media/Cfe5tLWXEAIaoFO.jpg
366,718613305783398402,This is Carper. He's a Tortellini Angiosperm. In desperate need of a petting. 11/10 would hug softly https://t.co/lK9YDkRzPj,11.0,10.0,427,2252,Carper,None,Labrador_retriever,0.58458,2016-04-09,https://pbs.twimg.com/media/CfkG_PMWsAAH0MZ.jpg
367,718631497683582976,We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10 https://t.co/D9jbbmPmos,10.0,10.0,7202,17299,None,None,Pomeranian,0.993718,2016-04-09,https://pbs.twimg.com/media/CfkXiX6W4AAmICF.jpg
368,718939241951195136,This is Otis. Everybody look at Otis. 12/10 would probably faint while petting https://t.co/I9qoe1uEih,12.0,10.0,1580,4798,Otis,None,Pembroke,0.7663270000000001,2016-04-09,https://pbs.twimg.com/media/CfovbK4WIAAkTn3.jpg
369,718971898235854848,This is Sadie. She is prepared for battle. 10/10 https://t.co/JRckDkZVRT,10.0,10.0,984,3199,Sadie,None,golden_retriever,0.140394,2016-04-10,https://pbs.twimg.com/media/CfpNGTHUIAAA8XC.jpg
371,719339463458033665,Say hello to Lucy and Sophie. They think they're the same size. Both 10/10 would snug at same time https://t.co/HW50zkcf2R,10.0,10.0,1117,4090,Lucy,None,golden_retriever,0.765778,2016-04-11,https://pbs.twimg.com/media/Cfuba6NW4AIeMHk.jpg
372,719367763014393856,Meet Sid &amp; Murphy. Murphy floats alongside Sid and whispers motivational quotes in his ear. Magical af. Both 11/10 https://t.co/7mmjyearQW,11.0,10.0,686,2598,Sid,None,soft-coated_wheaten_terrier,0.0509709999999999,2016-04-11,https://pbs.twimg.com/media/Cfu1KSRXEAACC5X.jpg
370,719332531645071360,This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 https://t.co/htrlmC7saz,11.0,10.0,854,3177,Pippa,None,Dandie_Dinmont,0.224415,2016-04-11,https://pbs.twimg.com/media/CfuVGl3WEAEKb16.jpg
373,719551379208073216,This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold https://t.co/S6JHaSMtln,10.0,10.0,1707,4638,Harnold,None,malamute,0.873233,2016-04-11,https://pbs.twimg.com/media/CfxcKU6W8AE-wEx.jpg
1375,719991154352222208,This doggo was initially thrilled when she saw the happy cartoon pup but quickly realized she'd been deceived. 10/10 https://t.co/mvnBGaWULV,10.0,10.0,1589,4472,None,doggo,golden_retriever,0.605304,2016-04-12,https://pbs.twimg.com/media/Cf3sH62VAAA-LiP.jpg
374,720043174954147842,This is Neptune. He's a Snowy Swiss Mountain Floofapolis. Cheeky wink. Tongue nifty af. 11/10 would pet so firmly https://t.co/SoZq2Xoopv,11.0,10.0,1813,4563,Neptune,None,Samoyed,0.954517,2016-04-13,https://pbs.twimg.com/media/Cf4bcm8XEAAX4xV.jpg
375,720059472081784833,This is Charleson. He lost his plunger. Looked everywhere. Can't find it. So sad. 9/10 would comfort https://t.co/pRHX8yn9Yu,9.0,10.0,1015,3549,Charleson,None,Mexican_hairless,0.451852,2016-04-13,https://pbs.twimg.com/media/Cf4qRcmWEAA9V4h.jpg
376,720389942216527872,This is Ralphé. He patrols the lake. Looking for babes. 11/10 https://t.co/Pb6iMmo0wk,11.0,10.0,2259,5856,Ralphé,None,Pembroke,0.873977,2016-04-13,https://pbs.twimg.com/media/Cf9W1J-UMAErahM.jpg
377,720415127506415616,Garden's coming in nice this year. 10/10 https://t.co/5Lra3e4rrw,10.0,10.0,1355,3781,None,None,Rottweiler,0.990312,2016-04-14,https://pbs.twimg.com/media/Cf9tuHUWsAAHSrV.jpg
1456,721001180231503872,This is Oliver. Bath time is upon him. His fear of the wetness postpones his ultimate pupper destiny. 11/10 https://t.co/AFzzKqR4tT,11.0,10.0,551,2342,Oliver,pupper,Samoyed,0.950053,2016-04-15,https://pbs.twimg.com/media/CgGCvxAUkAAx55r.jpg
378,720775346191278080,This is Berkeley. He's in a predicament. 10/10 someone help him https://t.co/XSEXdQupej,10.0,10.0,564,2250,Berkeley,None,Newfoundland,0.4899699999999999,2016-04-15,https://pbs.twimg.com/media/CgC1WqMW4AI1_N0.jpg
379,720785406564900865,This is Archie. He hears everything you say. Doesn't matter where you are. 12/10 https://t.co/0l4I8famYp,12.0,10.0,698,2860,Archie,None,Chihuahua,0.8964219999999999,2016-04-15,https://pbs.twimg.com/media/CgC-gMCWcAAawUE.jpg
380,721503162398597120,This is Panda. He's happy af. 11/10 https://t.co/IOAk9i4UvE,11.0,10.0,1640,4214,Panda,None,Pomeranian,0.99775,2016-04-17,https://pbs.twimg.com/media/CgNLS1PW8AAxWSN.jpg
381,722613351520608256,Meet Schnitzel. He's a Tropicana Floofboop. Getting too big for his favorite basket. 12/10 just so damn fluffy https://t.co/qjd0UJKYUY,12.0,10.0,1492,4584,Schnitzel,None,Labrador_retriever,0.5309149999999999,2016-04-20,https://pbs.twimg.com/media/Cgc9AjMVIAERdUA.jpg
382,722974582966214656,Happy 4/20 from the squad! 13/10 for all https://t.co/eV1diwds8a,13.0,10.0,1428,3760,None,None,Great_Dane,0.2467619999999999,2016-04-21,https://pbs.twimg.com/media/CgiFjIpWgAA4wVp.jpg
383,723179728551723008,This is Jangle. She's addicted to broccoli. It's the only thing she cares about. Tragic af. 8/10 get help pup https://t.co/8dNWp1cSEa,8.0,10.0,1685,4857,Jangle,None,Norwegian_elkhound,0.0568505,2016-04-21,https://pbs.twimg.com/media/CglAHjAUgAAfxcq.jpg
384,723673163800948736,This is Ivar. She is a badass Viking warrior. Will sack your village. 10/10 savage af https://t.co/Dz6MiVssVU,10.0,10.0,812,2785,Ivar,None,golden_retriever,0.83939,2016-04-23,https://pbs.twimg.com/media/CgsA5eFWgAAu0qn.jpg
1453,724004602748780546,This is Luther. He saw a ghost. Spooked af. 11/10 hang in there pupper https://t.co/EdKG43VvEl,11.0,10.0,1387,3827,Luther,pupper,pug,0.0188769,2016-04-23,https://pbs.twimg.com/media/CgwuWCeW4AAsgbD.jpg
385,723688335806480385,This is Reginald. He starts screaming at random. 12/10 cuddly af https://t.co/YgNuDQbv89,12.0,10.0,2636,7029,Reginald,None,chow,0.0890102,2016-04-23,https://pbs.twimg.com/media/CgsOszGW0AAruKp.jpg
671,723912936180330496,This is Sugar. She's a Bolivian Superfloof. Spherical af. 12/10 would never let go of https://t.co/AhMfUu6Onm,12.0,10.0,1123,3584,Sugar,None,Samoyed,0.991772,2016-04-23,https://pbs.twimg.com/media/Cgva-QqUUAA7Hv9.jpg
1297,724049859469295616,This is Kreggory. He just took a look at his student debt. 10/10 can't even comprehend it https://t.co/XTsZTgilnT,10.0,10.0,1615,3972,Kreggory,None,Border_collie,0.581835,2016-04-24,https://pbs.twimg.com/media/CgxXf1TWYAEjY61.jpg
834,724046343203856385,"This is Sarge. Not even he knows what his tongue is doing, but it's pretty damn spectacular. 10/10 https://t.co/pIQEdbBxdL",10.0,10.0,512,2451,Sarge,None,boxer,0.8262719999999999,2016-04-24,https://pbs.twimg.com/media/CgxUTS_XEAAC0pv.jpg
1452,724405726123311104,This is Ashleigh. She's having Coachella withdrawals. Didn't even go tho. 10/10 stay strong pupper https://t.co/nRUaKWnJfH,10.0,10.0,1508,4860,Ashleigh,pupper,golden_retriever,0.240695,2016-04-25,https://pbs.twimg.com/media/Cg2bKLAWwAA0WEm.jpg
1295,724983749226668032,This is Fred-Rick. He dabbles in parkour. The elevation gives him power. 12/10 hopefully visiting a mailbox near you https://t.co/qFqLtudIiD,12.0,10.0,1165,3436,Fred,None,golden_retriever,0.67575,2016-04-26,https://pbs.twimg.com/media/Cg-o3w0WgAANXdv.jpg
1386,724771698126512129,Nothin better than a doggo and a sunset. 11/10 https://t.co/JlFqOhrHEs,11.0,10.0,566,2149,None,doggo,German_short-haired_pointer,0.835491,2016-04-26,https://pbs.twimg.com/media/Cg7n_-OU8AA5RR1.jpg
1482,725786712245440512,Say hello to Lillie. She's a Rutabagan Floofem. Poor pupper ate and then passed out. 11/10 relatable af https://t.co/uIdGqug9rw,11.0,10.0,1240,3842,Lillie,pupper,chow,0.335761,2016-04-28,https://pbs.twimg.com/media/ChKDKmIWIAIJP_e.jpg
1293,725729321944506368,This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af. 12/10 would absolutely still pet https://t.co/adQt5a6TZU,12.0,10.0,1603,4788,Lola,None,boxer,0.599076,2016-04-28,https://pbs.twimg.com/media/ChJO9YaWYAEL0zC.jpg
1292,726224900189511680,I'm getting super heckin frustrated with you all sending in non canines like this ostrich. We only rate dogs... 9/10 https://t.co/Rgbni2Ns8z,9.0,10.0,1042,4072,None,None,standard_poodle,0.261112,2016-04-30,https://pbs.twimg.com/media/ChQRsYaW0AETD7z.jpg
1290,726887082820554753,This is Blitz. He's a new dad struggling to cope mentally with the pressures of being a father. Sick shades 10/10 https://t.co/2AVcJ2BZsy,10.0,10.0,1365,3526,Blitz,None,soft-coated_wheaten_terrier,0.5159189999999999,2016-05-01,https://pbs.twimg.com/media/ChZr8SdWIAAVQKt.jpg
1291,726828223124897792,This is Bloop. He's a Phoenician Winnebago. Tongue is just wow. That box is all he has (tragic). 12/10 would caress https://t.co/DWNrPPXgHA,12.0,10.0,911,3299,Bloop,None,miniature_pinscher,0.2553269999999999,2016-05-01,https://pbs.twimg.com/media/ChY2aHyWMAAbNQE.jpg
1312,727175381690781696,This is Karll. He just wants to go kayaking. 10/10 please someone take Karll kayaking already https://t.co/vXLkvyNQHp,10.0,10.0,1238,3586,Karll,None,flat-coated_retriever,0.656463,2016-05-02,https://pbs.twimg.com/media/ChdyJvdWwAA5HGd.jpg
1300,726935089318363137,This is Sprout. He's just precious af. 12/10 I'd do anything for Sprout https://t.co/DxlX1yTVYY,12.0,10.0,2198,6284,Sprout,None,toy_poodle,0.083749,2016-05-02,https://pbs.twimg.com/media/ChaXmuAXEAE66KP.jpg
1311,727286334147182592,I swear to god if we get sent another Blue Madagascan Peacock we'll deactivate. We 👏 Only 👏 Rate 👏 Dogs... 9/10 https://t.co/bbta2Q4URK,9.0,10.0,744,2819,None,None,Chihuahua,0.0705542,2016-05-02,https://pbs.twimg.com/media/ChfXDrGUkAEAtF-.jpg
1407,727644517743104000,Here's a doggo struggling to cope with the winds. 13/10 https://t.co/qv3aUwaouT,13.0,10.0,1584,5375,None,doggo,Great_Pyrenees,0.457164,2016-05-03,https://pbs.twimg.com/media/Chkc1BQUoAAa96R.jpg
1489,727524757080539137,This pupper had to undergo emergency haircut surgery so he could hear again. 10/10 miraculous af https://t.co/fUyDIFkBwx,10.0,10.0,1079,4099,None,pupper,Pomeranian,0.958834,2016-05-03,https://pbs.twimg.com/media/Chiv6BAW4AAiQvH.jpg
1490,727314416056803329,This pupper was about to explain where that dirt came from but then decided against it. 11/10 https://t.co/SbaelU6zRs,11.0,10.0,670,3060,None,pupper,toy_poodle,0.827469,2016-05-03,https://pbs.twimg.com/media/Chfwmd9U4AQTf1b.jpg
1310,727685679342333952,This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in https://t.co/yJ26LNuyj5,12.0,10.0,573,2717,Cilantro,None,Border_collie,0.462408,2016-05-04,https://pbs.twimg.com/media/ChlCQg-VIAQ_8g4.jpg
1308,728046963732717569,This is Raymond. He controls fountains with his tongue. 11/10 pretty damn magical https://t.co/9aMxSbOaAZ,11.0,10.0,1080,3924,Raymond,None,Newfoundland,0.255971,2016-05-05,https://pbs.twimg.com/media/ChqK2cVWMAAE5Zj.jpg
1486,728035342121635841,This is all I want in my life. 12/10 for super sleepy pupper https://t.co/4RlLA5ObMh,12.0,10.0,1507,4150,all,pupper,Pomeranian,0.248664,2016-05-05,https://pbs.twimg.com/media/ChqARqmWsAEI6fB.jpg
1487,728015554473250816,This is Rueben. He has reached ultimate pupper zen state. 11/10 tranquil af https://t.co/Z167HgtnBi,11.0,10.0,989,3783,Rueben,pupper,cocker_spaniel,0.384559,2016-05-05,https://pbs.twimg.com/media/ChpuRyvVAAARMoq.jpg
1307,728387165835677696,"This is Enchilada (yes, that's her real name). She's a Low-Cruisin Plopflopple. Very rare. Only a few left. 12/10 https://t.co/SiaiTWgsfP",12.0,10.0,875,3418,Enchilada,None,collie,0.266414,2016-05-06,https://pbs.twimg.com/media/ChvAQuMWMAAVaKD.jpg
1305,728409960103686147,This is Wallace. He's a skater pup. He said see ya later pup. Can easily do a kick flip. Gnarly af. 10/10 v petable https://t.co/5i8fORVKgr,10.0,10.0,1820,4488,Wallace,None,Saint_Bernard,0.0942456,2016-05-06,https://pbs.twimg.com/media/ChvU_DwWMAArx5L.jpg
1302,728986383096946689,"This is Puff. He started out on the streets (first pic), but don't let the new smile fool you, still tough af. 11/10 https://t.co/kiuXRXcg4B",11.0,10.0,736,2880,Puff,None,Maltese_dog,0.95207,2016-05-07,https://pbs.twimg.com/media/Ch3hOGWUYAE7w0y.jpg
1303,728760639972315136,"When you're way too slow for the ""down low"" portion of a high five. 13/10 https://t.co/Cofwoy7Vpq",13.0,10.0,1535,4280,None,None,Pembroke,0.939134,2016-05-07,https://pbs.twimg.com/media/Ch0T71OWMAA4yIw.jpg
1304,728751179681943552,This is Flurpson. He can't believe it's not butter. 10/10 https://t.co/XD3ort1PsE,10.0,10.0,614,2534,Flurpson,None,Saint_Bernard,0.48205,2016-05-07,https://pbs.twimg.com/media/Ch0LVPdW0AEdHgU.jpg
1288,729463711119904772,Meet Pupcasso. You can't afford his art. 13/10 talented af https://t.co/f2VUpy4WO0,13.0,10.0,2082,5304,Pupcasso,None,German_shepherd,0.829307,2016-05-09,https://pbs.twimg.com/media/Ch-TXpFXAAAwPGf.jpg
1272,729823566028484608,This is Stefan. He's a downright remarkable pup. 13/10 https://t.co/Ebjt6Y4fMh,13.0,10.0,1122,3645,Stefan,None,kelpie,0.218408,2016-05-10,https://pbs.twimg.com/media/CiDap8fWEAAC4iW.jpg
1267,730427201120833536,This is Crystal. She's flawless. Really wants to be a frat bro. 11/10 who does she even know here? https://t.co/WyqNFvEulG,11.0,10.0,937,3195,Crystal,None,Eskimo_dog,0.682082,2016-05-11,https://pbs.twimg.com/media/CiL_qh0W0AAu5VA.jpg
1268,730211855403241472,This is Ziva. She doesn't know how her collar works. 11/10 would totally fix for her https://t.co/K7pthJXjWE,11.0,10.0,956,3481,Ziva,None,pug,0.341663,2016-05-11,https://pbs.twimg.com/media/CiI7zVZUoAEzGW7.jpg
1477,730573383004487680,This is Rooney. He can't comprehend glass. 10/10 it'll be ok pupper https://t.co/CnUl2uDBBV,10.0,10.0,1906,4453,Rooney,pupper,American_Staffordshire_terrier,0.810158,2016-05-12,https://pbs.twimg.com/media/CiOEnI6WgAAmq4E.jpg
1264,730924654643314689,We only rate dogs. Pls stop sending non-canines like this Bulgarian Eyeless Porch Bear. This is unacceptable... 9/10 https://t.co/2yctWAUZ3Z,9.0,10.0,1781,5627,unacceptable,None,Newfoundland,0.0862411,2016-05-13,https://pbs.twimg.com/media/CiTEFjDXAAAqU6I.jpg
1263,731285275100512256,This is Solomon. He's a Beneroo Cumberflop. 12/10 would hug passionately https://t.co/5phLAnGPTP,12.0,10.0,899,3214,Solomon,None,Pembroke,0.967103,2016-05-14,https://pbs.twimg.com/media/CiYME3tVAAENz99.jpg
1274,732585889486888962,"When your teacher agreed on 10,000 RTs and no final but after 24 hours you only have 37... 10/10 https://t.co/sVnJfWVjUp",10.0,10.0,712,3350,None,None,Staffordshire_bullterrier,0.843359,2016-05-17,https://pbs.twimg.com/media/Ciqq-VFUUAANlWm.jpg
1412,732375214819057664,This is Kyle (pronounced 'Mitch'). He strives to be the best doggo he can be. 11/10 would pat on head approvingly https://t.co/aA2GiTGvlE,11.0,10.0,2274,7413,Kyle,doggo,basset,0.000547053,2016-05-17,https://pbs.twimg.com/media/CinrX2EWkAABDYt.jpg
1275,732726085725589504,This is Aldrick. He looks wise af. Also exceptionally fluffy. Only two legs tho (unfortunate). 11/10 would still hug https://t.co/QwiCVLPMNL,11.0,10.0,794,3286,Aldrick,None,Pomeranian,0.961902,2016-05-18,https://pbs.twimg.com/media/CisqdVcXEAE3iW7.jpg
1287,732732193018155009,This is Ralpher. He's an East Guinean Flop Dog. Cuddly af. 12/10 https://t.co/rVOLuNRpjH,12.0,10.0,481,2223,Ralpher,None,Staffordshire_bullterrier,0.127969,2016-05-18,https://pbs.twimg.com/media/CiswCQhWYAI5-QW.jpg
1284,733460102733135873,This is Hermione. Her face is as old as time. Appears fluffy af tho. 11/10 pretty damn majestic https://t.co/0b41Q4DKCA,11.0,10.0,1135,3864,Hermione,None,chow,0.931275,2016-05-20,https://pbs.twimg.com/media/Ci3GDeyUoAAKOxn.jpg
1282,733482008106668032,"""Ello this is dog how may I assist"" ...10/10 https://t.co/jeAENpjH7L",10.0,10.0,851,2876,None,None,French_bulldog,0.619382,2016-05-20,https://pbs.twimg.com/media/Ci3Z_idUkAA8RUh.jpg
1281,733828123016450049,This is Terry. The harder you hug him the farther his tongue sticks out. 10/10 magical af https://t.co/RFToQQI8fJ,10.0,10.0,714,3296,Terry,None,beagle,0.4723239999999999,2016-05-21,https://pbs.twimg.com/media/Ci8UxxcW0AYgHDh.jpg
1420,733822306246479872,This is Moose. He's a Polynesian Floofer. Dapper af. 10/10 would pet diligently https://t.co/mVfqRdppTL,10.0,10.0,921,3383,Moose,floofer,Lhasa,0.457356,2016-05-21,https://pbs.twimg.com/media/Ci8Pfg_UUAA2m9i.jpg
1279,734787690684657664,This dog is more successful than I will ever be. 13/10 absolute legend https://t.co/BPoaHySYwA,13.0,10.0,5739,11526,None,None,golden_retriever,0.883991,2016-05-23,https://pbs.twimg.com/media/CjJ9gQ1WgAAXQtJ.jpg
1280,734776360183431168,This is Livvie. Someone should tell her it's been 47 years since Woodstock. Magical eyes tho 11/10 would stare into https://t.co/qw07vhVHuO,11.0,10.0,487,2312,Livvie,None,Siberian_husky,0.304902,2016-05-23,https://pbs.twimg.com/media/CjJzMlBUoAADMLx.jpg
1398,735256018284875776,This is Kellogg. He accidentally opened the front facing camera. 8/10 get it together doggo https://t.co/MRYv7nDPyS,8.0,10.0,801,3053,Kellogg,doggo,Staffordshire_bullterrier,0.523191,2016-05-24,https://pbs.twimg.com/media/CjQnclkVEAA4pnK.jpg
1315,734912297295085568,This is Jax. He's a literal fluffball. Sneaky tongue slip. 10/10 would pet nonstop https://t.co/9MGouPwQmK,10.0,10.0,471,2537,Jax,None,Maltese_dog,0.847292,2016-05-24,https://pbs.twimg.com/media/CjLuzPvUoAAbU5k.jpg
1437,735137028879360001,Meet Buckley. His family &amp; some neighbors came over to watch him perform but he's nervous af. 9/10 u got this pupper https://t.co/5bdCpPlno9,9.0,10.0,876,2873,Buckley,pupper,Walker_hound,0.413535,2016-05-24,https://pbs.twimg.com/media/CjO7OfeWgAAUQy-.jpg
1428,735648611367784448,*faints* 12/10 perfection in pupper form https://t.co/t6TxTwTLEK,12.0,10.0,1005,3720,None,pupper,Pembroke,0.4625939999999999,2016-05-26,https://pbs.twimg.com/media/CjWMezdW0AErwU3.jpg
1314,735635087207878657,This is Dakota. He hasn't grow into his skin yet. 11/10 would squeeze softly https://t.co/IvFSlNXpgj,11.0,10.0,2134,5643,Dakota,None,pug,0.8918709999999999,2016-05-26,https://pbs.twimg.com/media/CjWANBlVAAAaN-a.jpg
1364,736225175608430592,We only rate dogs. Please stop sending in non-canines like this Alaskan Flop Turtle. This is very frustrating. 10/10 https://t.co/qXteK6Atxc,10.0,10.0,2533,7468,very,None,Labrador_retriever,0.399217,2016-05-27,https://pbs.twimg.com/media/CjeY5DKXEAA3WkD.jpg
1359,735991953473572864,This is Maxaroni. He's curly af. Also rather fabulous. 11/10 would hug well https://t.co/A216OjIdca,11.0,10.0,1032,3286,Maxaroni,None,cocker_spaniel,0.961643,2016-05-27,https://pbs.twimg.com/media/CjbExRKUoAAs089.jpg
1362,736010884653420544,Right after you graduate vs when you remember you're on your own now and can barely work a washing machine ...10/10 https://t.co/O1TLuYjsNS,10.0,10.0,2694,7224,None,None,golden_retriever,0.553901,2016-05-27,https://pbs.twimg.com/media/CjbV-lEWgAAr6WY.jpg
1449,736365877722001409,This is Rory. He's extremely impatient. 11/10 settle down pupper https://t.co/e3tfXJLi40,11.0,10.0,1110,3650,Rory,pupper,toy_poodle,0.082606,2016-05-28,https://pbs.twimg.com/media/CjgYyuvWkAAHU8g.jpg
1352,736736130620620800,This is Chadrick. He's gnarly af 13/10 https://t.co/447tyBN0mW,13.0,10.0,1536,3866,Chadrick,None,schipperke,0.545502,2016-05-29,https://pbs.twimg.com/media/CjlpmZaUgAED54W.jpg
1424,737445876994609152,Just wanted to share this super rare Rainbow Floofer in case you guys haven't seen it yet. 13/10 colorful af https://t.co/CaG9MzD3WT,13.0,10.0,4040,9416,None,floofer,Samoyed,0.400568,2016-05-31,https://pbs.twimg.com/media/CjvvHBwUoAE55WZ.jpg
1354,737678689543020544,We only rate dogs. Pls stop sending in non-canines like this Slovak Car Bunny. It makes my job very difficult. 11/10 https://t.co/VflvQLH2y5,11.0,10.0,1192,4624,None,None,Pembroke,0.935307,2016-05-31,https://pbs.twimg.com/media/CjzC2oGWYAAyIfG.jpg
1348,738156290900254721,This is Storkson. He's wet and sad. 10/10 cheer up pup https://t.co/nrzvzPuTvC,10.0,10.0,581,2276,Storkson,None,pug,0.751758,2016-06-01,https://pbs.twimg.com/media/Cj51Oj3VAAEVe4O.jpg
1353,737800304142471168,This is Bella. She's ubering home after a few too many drinks. 10/10 socially conscious af https://t.co/KxkOgq80Xj,10.0,10.0,3161,9237,Bella,None,malamute,0.374682,2016-06-01,https://pbs.twimg.com/media/Cj0xdMBVAAEbDHp.jpg
1343,737826014890496000,This is Remy. He has some long ass ears (probably magical). Also very proud of broken stick. 10/10 such a good boy https://t.co/EZx0YjPjPK,10.0,10.0,1601,4820,Remy,None,vizsla,0.990391,2016-06-01,https://pbs.twimg.com/media/Cj1I1fbWYAAOwff.jpg
1345,738184450748633089,"For the last time, we only rate dogs. Pls stop sending other animals like this Duck-Billed Platypus. Thank you. 9/10 https://t.co/twxYcPOafl",9.0,10.0,1103,3960,None,None,Bedlington_terrier,0.289471,2016-06-02,https://pbs.twimg.com/media/Cj6O1G9UYAAIU-1.jpg
1346,738166403467907072,This is Axel. He's a professional leaf catcher. 12/10 gifted af https://t.co/P8bgOMMTRs,12.0,10.0,3023,8047,Axel,None,keeshond,0.8788860000000001,2016-06-02,https://pbs.twimg.com/media/Cj5-aUQUgAAb43p.jpg
1355,738402415918125056,"""Don't talk to me or my son ever again"" ...10/10 for both https://t.co/s96OYXZIfK",10.0,10.0,737,2997,None,None,cocker_spaniel,0.346695,2016-06-02,https://pbs.twimg.com/media/Cj9VEs_XAAAlTai.jpg
1614,738537504001953792,This is Bayley. She fell asleep trying to escape her evil fence enclosure. 11/10 night night puppo https://t.co/AxSiqAKEKu,11.0,10.0,1392,4691,Bayley,puppo,chow,0.808737,2016-06-03,https://pbs.twimg.com/media/Cj_P7rSUgAAYQbz.jpg
1390,739238157791694849,Here's a doggo blowing bubbles. It's downright legendary. 13/10 would watch on repeat forever (vid by Kent Duryee) https://t.co/YcXgHfp1EC,13.0,10.0,52632,106796,None,doggo,Eskimo_dog,0.503372,2016-06-04,https://pbs.twimg.com/ext_tw_video_thumb/739238016737267712/pu/img/-tLpyiuIzD5zR1et.jpg
1365,738883359779196928,When a single soap orb changes your entire perception of the universe... 10/10 https://t.co/9eCXpVExJc,10.0,10.0,718,3033,None,None,Labrador_retriever,0.691137,2016-06-04,https://pbs.twimg.com/media/CkEKe3QWYAAwoDy.jpg
1363,738885046782832640,This is Charles. He's a Nova Scotian Towel Pouncer. Deadly af. Nifty tongue slip. 11/10 would pet with caution https://t.co/EfejX3iRGr,11.0,10.0,1042,3494,Charles,None,American_Staffordshire_terrier,0.0155351,2016-06-04,https://pbs.twimg.com/media/CkEMBz9WYAAGLaa.jpg
1444,739606147276148736,Meet Benji. He just turned 1. Has already given up on a traditional pupper physique. Just inhaled that thing. 9/10 https://t.co/sLUC4th3Zj,9.0,10.0,1487,4975,Benji,pupper,Blenheim_spaniel,0.933755,2016-06-05,https://pbs.twimg.com/media/CkOb3FXW0AAUL_U.jpg
1360,739485634323156992,This is Kyle. He's a heavy drinker and an avid pot user. Just wants to be pupular. 6/10 I can't support this Kyle https://t.co/rRULp7XFnO,6.0,10.0,2633,6580,Kyle,None,Walker_hound,0.640256,2016-06-05,https://pbs.twimg.com/media/CkMuP7SWkAAD-2R.jpg
1327,739932936087216128,Say hello to Rorie. She's zen af. Just enjoying a treat in the sunlight. 10/10 would immediately trade lives with https://t.co/yctnFptdQ1,10.0,10.0,982,3745,Rorie,None,redbone,0.243904,2016-06-06,https://pbs.twimg.com/media/CkTFEe-W0AA90m1.jpg
1328,739844404073074688,This is Simba. He's the grand prize. The trophy is just for participation. 12/10 would pet so damn well https://t.co/4qiuC0lXq5,12.0,10.0,785,3514,Simba,None,toy_poodle,0.342397,2016-06-06,https://pbs.twimg.com/media/CkR0jrhWYAALL5N.jpg
1324,740214038584557568,This is getting incredibly frustrating. This is a Mexican Golden Beaver. We only rate dogs. Only send dogs ...10/10 https://t.co/0yolOOyD3X,10.0,10.0,1778,6167,getting,None,Chesapeake_Bay_retriever,0.586414,2016-06-07,https://pbs.twimg.com/media/CkXEu2OUoAAs8yU.jpg
1325,739979191639244800,This is Nollie. She's waving at you. If you don't wave back you're a monster. She's also portable as hell. 12/10 https://t.co/7AKdkCOlMf,12.0,10.0,5364,18452,Nollie,None,Irish_water_spaniel,0.2858,2016-06-07,https://pbs.twimg.com/media/CkTvJTdXAAAEfbT.jpg
1320,740373189193256964,"After so many requests, this is Bretagne. She was the last surviving 9/11 search dog, and our second ever 14/10. RIP https://t.co/XAVDNDaVgQ",14.0,10.0,12087,32470,None,None,golden_retriever,0.8076439999999999,2016-06-08,https://pbs.twimg.com/media/CkZVdJ6WYAAXZ5A.jpg
